_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,current_document,description,id,iteration,query,query_id,this_document_is_gold,this_document_is_gold_reason,username
2108274741,1/20/2019 17:25:59,false,4445670395,,1/20/2019 17:25:29,false,instagc,0.875,18960682,GBR,C9,Carlisle,86.170.190.167,valid,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2108274741,1/20/2019 17:32:40,false,4445689140,,1/20/2019 17:32:06,false,elite,1.0,43934503,USA,CA,Los Angeles,216.144.237.75,keywordstuffed,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2108274741,1/20/2019 17:33:24,false,4445690504,,1/20/2019 17:31:48,false,instagc,0.875,15298546,USA,OH,Cleveland,184.56.147.74,keywordstuffed,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2108274741,1/20/2019 17:35:11,false,4445694071,,1/20/2019 17:34:12,false,neodev,0.875,43934425,USA,GA,Atlanta,104.129.18.212,keywordstuffed,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2108274741,1/20/2019 17:36:00,false,4445695586,,1/20/2019 17:35:22,false,elite,0.875,44168181,USA,CA,Los Angeles,216.144.237.75,keywordstuffed,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2108274742,1/20/2019 17:34:11,false,4445691953,,1/20/2019 17:33:26,false,elite,1.0,43934503,USA,CA,Los Angeles,216.144.237.75,valid,,"
You can purchase dog waste bags online. Nonetheless, There are plenty of low cost alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. The council is installing new bins which allow for both refuse and dog waste. So when you see this dog on a bin, it means you can put your doggy bag in it. We offer various options in pet waste bags and dog poop scoop to speed up cleaning and make more time for the things you do love - like puppy cuddles and belly scratching.   
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_0,,,dummy_doc_193_2
2108274742,1/20/2019 17:37:05,false,4445697689,,1/20/2019 17:35:15,false,instagc,0.875,15298546,USA,OH,Cleveland,184.56.147.74,keywordstuffed,,"
You can purchase dog waste bags online. Nonetheless, There are plenty of low cost alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. The council is installing new bins which allow for both refuse and dog waste. So when you see this dog on a bin, it means you can put your doggy bag in it. We offer various options in pet waste bags and dog poop scoop to speed up cleaning and make more time for the things you do love - like puppy cuddles and belly scratching.   
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_0,,,dummy_doc_193_2
2108274742,1/20/2019 17:38:48,false,4445701033,,1/20/2019 17:38:04,false,elite,0.875,44168181,USA,CA,Los Angeles,216.144.237.75,valid,,"
You can purchase dog waste bags online. Nonetheless, There are plenty of low cost alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. The council is installing new bins which allow for both refuse and dog waste. So when you see this dog on a bin, it means you can put your doggy bag in it. We offer various options in pet waste bags and dog poop scoop to speed up cleaning and make more time for the things you do love - like puppy cuddles and belly scratching.   
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_0,,,dummy_doc_193_2
2108274742,1/20/2019 17:40:34,false,4445704490,,1/20/2019 17:39:20,false,clixsense,0.875,25295869,USA,MD,Annapolis,68.134.215.227,valid,,"
You can purchase dog waste bags online. Nonetheless, There are plenty of low cost alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. The council is installing new bins which allow for both refuse and dog waste. So when you see this dog on a bin, it means you can put your doggy bag in it. We offer various options in pet waste bags and dog poop scoop to speed up cleaning and make more time for the things you do love - like puppy cuddles and belly scratching.   
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_0,,,dummy_doc_193_2
2108274742,1/20/2019 17:41:18,false,4445705924,,1/20/2019 17:39:48,false,neodev,1.0,43628457,USA,GA,Atlanta,107.150.30.171,keywordstuffed,,"
You can purchase dog waste bags online. Nonetheless, There are plenty of low cost alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. The council is installing new bins which allow for both refuse and dog waste. So when you see this dog on a bin, it means you can put your doggy bag in it. We offer various options in pet waste bags and dog poop scoop to speed up cleaning and make more time for the things you do love - like puppy cuddles and belly scratching.   
",Can I order dog clean-up bags online?,,2019-01-20-00-01-27-433243,dog clean up bags,193_0,,,dummy_doc_193_2
2108274743,1/20/2019 17:53:10,false,4445728014,,1/20/2019 17:52:26,false,elite,1.0,44076036,CAN,NL,Gander,99.242.136.30,keywordstuffed,,"
Want to quit smoking? Quitting smoking is not easy, but possible. Not sure how to quit smoking cigarettes? Not sure how to quit smoking cigarettes? Not sure how to quit smoking cigarettes? If you are brave enough, get feedback from family and friends about things they donate like about your use of cigarettes. When the negative side outweighs the positive side, you are ready to quit.
",    What are the ways you can quit smoking?,,2019-01-20-00-01-27-433243,quit smoking,182_0,,,dummy_doc_182_1
2108274743,1/20/2019 17:53:31,false,4445728620,,1/20/2019 17:52:24,false,instagc,1.0,43951421,GBR,"","",85.255.234.124,keywordstuffed,,"
Want to quit smoking? Quitting smoking is not easy, but possible. Not sure how to quit smoking cigarettes? Not sure how to quit smoking cigarettes? Not sure how to quit smoking cigarettes? If you are brave enough, get feedback from family and friends about things they donate like about your use of cigarettes. When the negative side outweighs the positive side, you are ready to quit.
",    What are the ways you can quit smoking?,,2019-01-20-00-01-27-433243,quit smoking,182_0,,,dummy_doc_182_1
